Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,0.01600000075995922,0.01600000075995922,0.014999999664723873,0.014999999664723873,0.013752692379057407,55600
2022-01-04,0.01600000075995922,0.01600000075995922,0.014999999664723873,0.01600000075995922,0.014669539406895638,13600
2022-01-05,0.014999999664723873,0.017000000923871994,0.014999999664723873,0.017000000923871994,0.015586385503411293,32200
2022-01-06,0.017999999225139618,0.017999999225139618,0.017000000923871994,0.017000000923871994,0.015586385503411293,25900
2022-01-07,0.017999999225139618,0.017999999225139618,0.01600000075995922,0.01600000075995922,0.014669539406895638,4600
2022-01-10,0.01600000075995922,0.017999999225139618,0.01600000075995922,0.01600000075995922,0.014669539406895638,72000
2022-01-11,0.01600000075995922,0.01600000075995922,0.01600000075995922,0.01600000075995922,0.014669539406895638,0
2022-01-12,0.01600000075995922,0.017999999225139618,0.01600000075995922,0.017999999225139618,0.0165032297372818,7800
2022-01-13,0.017000000923871994,0.017000000923871994,0.017000000923871994,0.017000000923871994,0.015586385503411293,200
2022-01-14,0.017000000923871994,0.017000000923871994,0.017000000923871994,0.017000000923871994,0.015586385503411293,0
2022-01-18,0.017999999225139618,0.023000000044703484,0.017999999225139618,0.019999999552965164,0.01833692193031311,2060800
2022-01-19,0.023000000044703484,0.02800000086426735,0.023000000044703484,0.023000000044703484,0.021087462082505226,1446500
2022-01-20,0.027000000700354576,0.027000000700354576,0.026000000536441803,0.026000000536441803,0.023838000372052193,401400
2022-01-21,0.026000000536441803,0.026000000536441803,0.026000000536441803,0.026000000536441803,0.023838000372052193,562700
2022-01-24,0.02500000037252903,0.05000000074505806,0.024000000208616257,0.02500000037252903,0.022921154275536537,794900
2022-01-25,0.026000000536441803,0.035999998450279236,0.02500000037252903,0.027000000700354576,0.024754846468567848,615100
2022-01-26,0.027000000700354576,0.029999999329447746,0.02500000037252903,0.02500000037252903,0.022921154275536537,1224100
2022-01-27,0.026000000536441803,0.027000000700354576,0.02199999988079071,0.026000000536441803,0.023838000372052193,211800
2022-01-28,0.02500000037252903,0.026000000536441803,0.009999999776482582,0.02500000037252903,0.02500000037252903,1012000
2022-01-31,0.02500000037252903,0.028999999165534973,0.024000000208616257,0.028999999165534973,0.028999999165534973,324200
2022-02-01,0.026000000536441803,0.03099999949336052,0.026000000536441803,0.028999999165534973,0.028999999165534973,180000
2022-02-02,0.027000000700354576,0.02800000086426735,0.02199999988079071,0.026000000536441803,0.026000000536441803,265700
2022-02-03,0.026000000536441803,0.02800000086426735,0.026000000536441803,0.027000000700354576,0.027000000700354576,244000
2022-02-04,0.029999999329447746,0.029999999329447746,0.026000000536441803,0.026000000536441803,0.026000000536441803,100800
2022-02-07,0.027000000700354576,0.02800000086426735,0.027000000700354576,0.02800000086426735,0.02800000086426735,33400
2022-02-08,0.027000000700354576,0.027000000700354576,0.026000000536441803,0.026000000536441803,0.026000000536441803,47000
2022-02-09,0.026000000536441803,0.027000000700354576,0.026000000536441803,0.027000000700354576,0.027000000700354576,137800
2022-02-10,0.026000000536441803,0.026000000536441803,0.026000000536441803,0.026000000536441803,0.026000000536441803,100
2022-02-11,0.027000000700354576,0.027000000700354576,0.027000000700354576,0.027000000700354576,0.027000000700354576,111700
2022-02-14,0.027000000700354576,0.029999999329447746,0.027000000700354576,0.02800000086426735,0.02800000086426735,444500
2022-02-15,0.028999999165534973,0.029999999329447746,0.02800000086426735,0.029999999329447746,0.029999999329447746,205000
2022-02-16,0.029999999329447746,0.029999999329447746,0.02800000086426735,0.02800000086426735,0.02800000086426735,135300
2022-02-17,0.02800000086426735,0.029999999329447746,0.027000000700354576,0.028999999165534973,0.028999999165534973,282900
2022-02-18,0.029999999329447746,0.029999999329447746,0.028999999165534973,0.028999999165534973,0.028999999165534973,165800
2022-02-22,0.029999999329447746,0.029999999329447746,0.02800000086426735,0.028999999165534973,0.028999999165534973,51700
2022-02-23,0.028999999165534973,0.029999999329447746,0.028999999165534973,0.029999999329447746,0.029999999329447746,138400
2022-02-24,0.02800000086426735,0.035999998450279236,0.02800000086426735,0.028999999165534973,0.028999999165534973,272500
2022-02-25,0.02800000086426735,0.029999999329447746,0.019999999552965164,0.029999999329447746,0.029999999329447746,151000
2022-02-28,0.027000000700354576,0.029999999329447746,0.027000000700354576,0.028999999165534973,0.028999999165534973,80800
2022-03-01,0.029999999329447746,0.029999999329447746,0.027000000700354576,0.028999999165534973,0.028999999165534973,90800
2022-03-02,0.028999999165534973,0.028999999165534973,0.028999999165534973,0.028999999165534973,0.028999999165534973,51200
2022-03-03,0.028999999165534973,0.029999999329447746,0.02800000086426735,0.028999999165534973,0.028999999165534973,120900
2022-03-04,0.028999999165534973,0.03500000014901161,0.02800000086426735,0.03200000151991844,0.03200000151991844,439200
2022-03-07,0.035999998450279236,0.03799999877810478,0.03200000151991844,0.03799999877810478,0.03799999877810478,423200
2022-03-08,0.03799999877810478,0.03999999910593033,0.03400000184774399,0.035999998450279236,0.035999998450279236,1131700
2022-03-09,0.03400000184774399,0.03799999877810478,0.03400000184774399,0.03500000014901161,0.03500000014901161,312300
2022-03-10,0.03700000047683716,0.03700000047683716,0.03400000184774399,0.03500000014901161,0.03500000014901161,103500
2022-03-11,0.03500000014901161,0.03500000014901161,0.029999999329447746,0.03400000184774399,0.03400000184774399,256900
2022-03-14,0.03400000184774399,0.035999998450279236,0.03400000184774399,0.03500000014901161,0.03500000014901161,195300
2022-03-15,0.035999998450279236,0.035999998450279236,0.032999999821186066,0.032999999821186066,0.032999999821186066,314600
2022-03-16,0.03400000184774399,0.03400000184774399,0.03400000184774399,0.03400000184774399,0.03400000184774399,34200
2022-03-17,0.03400000184774399,0.035999998450279236,0.032999999821186066,0.032999999821186066,0.032999999821186066,87200
2022-03-18,0.032999999821186066,0.03400000184774399,0.03099999949336052,0.03099999949336052,0.03099999949336052,387100
2022-03-21,0.03400000184774399,0.03400000184774399,0.032999999821186066,0.03400000184774399,0.03400000184774399,129800
2022-03-22,0.032999999821186066,0.03700000047683716,0.032999999821186066,0.03400000184774399,0.03400000184774399,420900
2022-03-23,0.03500000014901161,0.03700000047683716,0.03500000014901161,0.035999998450279236,0.035999998450279236,98100
2022-03-24,0.03500000014901161,0.03500000014901161,0.032999999821186066,0.032999999821186066,0.032999999821186066,292100
2022-03-25,0.035999998450279236,0.03700000047683716,0.03500000014901161,0.03500000014901161,0.03500000014901161,502400
