Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,17.100000381469727,17.100000381469727,16.860000610351562,16.860000610351562,16.860000610351562,13300
2022-01-04,16.969999313354492,17.06999969482422,16.700000762939453,16.93000030517578,16.93000030517578,5000
2022-01-05,17.0,17.100000381469727,16.899999618530273,17.100000381469727,17.100000381469727,19200
2022-01-06,17.040000915527344,17.100000381469727,16.790000915527344,17.040000915527344,17.040000915527344,36300
2022-01-07,16.809999465942383,17.040000915527344,16.690000534057617,16.899999618530273,16.899999618530273,11700
2022-01-10,16.959999084472656,17.040000915527344,16.6299991607666,17.040000915527344,17.040000915527344,14500
2022-01-11,17.010000228881836,17.06999969482422,16.799999237060547,17.049999237060547,17.049999237060547,8700
2022-01-12,16.940000534057617,17.100000381469727,16.889999389648438,17.030000686645508,17.030000686645508,11900
2022-01-13,16.940000534057617,17.020000457763672,16.760000228881836,16.850000381469727,16.850000381469727,8000
2022-01-14,16.90999984741211,17.040000915527344,16.90999984741211,17.040000915527344,17.040000915527344,11400
2022-01-18,16.8700008392334,17.040000915527344,16.8700008392334,17.040000915527344,17.040000915527344,20600
2022-01-19,16.969999313354492,17.040000915527344,16.700000762939453,16.969999313354492,16.969999313354492,12000
2022-01-20,16.899999618530273,17.1200008392334,16.850000381469727,16.979999542236328,16.979999542236328,21800
2022-01-21,16.979999542236328,17.010000228881836,16.719999313354492,16.719999313354492,16.719999313354492,27100
2022-01-24,16.700000762939453,16.989999771118164,16.18000030517578,16.209999084472656,16.209999084472656,31200
2022-01-25,16.1299991607666,17.059999465942383,16.030000686645508,16.309999465942383,16.309999465942383,23100
2022-01-26,16.5,17.049999237060547,16.3799991607666,16.790000915527344,16.790000915527344,31800
2022-01-27,16.770000457763672,16.860000610351562,16.5,16.799999237060547,16.799999237060547,13000
2022-01-28,16.780000686645508,16.780000686645508,16.5,16.739999771118164,16.739999771118164,6900
2022-01-31,16.739999771118164,16.799999237060547,16.3799991607666,16.799999237060547,16.799999237060547,10900
2022-02-01,16.600000381469727,17.100000381469727,16.600000381469727,17.010000228881836,17.010000228881836,15000
2022-02-02,17.030000686645508,17.850000381469727,16.780000686645508,17.850000381469727,17.850000381469727,39100
2022-02-03,17.649999618530273,17.950000762939453,17.489999771118164,17.809999465942383,17.809999465942383,12900
2022-02-04,17.700000762939453,18.209999084472656,17.149999618530273,17.90999984741211,17.90999984741211,25500
2022-02-07,18.09000015258789,18.09000015258789,17.68000030517578,17.889999389648438,17.889999389648438,15300
2022-02-08,17.770000457763672,17.950000762939453,17.709999084472656,17.799999237060547,17.799999237060547,7600
2022-02-09,17.6299991607666,17.799999237060547,17.600000381469727,17.649999618530273,17.649999618530273,7400
2022-02-10,17.649999618530273,17.989999771118164,17.610000610351562,17.969999313354492,17.969999313354492,9700
2022-02-11,17.899999618530273,17.979999542236328,17.75,17.75,17.75,5600
2022-02-14,17.739999771118164,17.8700008392334,17.299999237060547,17.700000762939453,17.700000762939453,15700
2022-02-15,17.649999618530273,17.649999618530273,16.899999618530273,16.899999618530273,16.899999618530273,8500
2022-02-16,16.899999618530273,17.139999389648438,16.8799991607666,17.1299991607666,17.1299991607666,19300
2022-02-17,16.93000030517578,17.1200008392334,16.65999984741211,16.68000030517578,16.68000030517578,17600
2022-02-18,16.799999237060547,16.979999542236328,16.760000228881836,16.770000457763672,16.770000457763672,5100
2022-02-22,16.93000030517578,17.149999618530273,16.31999969482422,17.149999618530273,17.149999618530273,37700
2022-02-23,17.149999618530273,17.200000762939453,16.790000915527344,16.899999618530273,16.899999618530273,27100
2022-02-24,16.790000915527344,16.799999237060547,16.209999084472656,16.40999984741211,16.40999984741211,37300
2022-02-25,16.219999313354492,16.450000762939453,15.899999618530273,15.899999618530273,15.899999618530273,32800
2022-02-28,16.0,16.1200008392334,15.899999618530273,16.1200008392334,16.1200008392334,47700
2022-03-01,16.0,16.09000015258789,15.829999923706055,15.949999809265137,15.949999809265137,28900
2022-03-02,15.859999656677246,17.469999313354492,15.859999656677246,16.5,16.5,42100
2022-03-03,16.739999771118164,18.200000762939453,16.739999771118164,17.59000015258789,17.59000015258789,45000
2022-03-04,17.459999084472656,17.799999237060547,16.81999969482422,16.850000381469727,16.850000381469727,18300
2022-03-07,16.989999771118164,16.989999771118164,16.549999237060547,16.549999237060547,16.549999237060547,61600
2022-03-08,16.59000015258789,17.34000015258789,16.59000015258789,17.06999969482422,17.06999969482422,23300
2022-03-09,17.190000534057617,17.84000015258789,17.06999969482422,17.739999771118164,17.739999771118164,21300
