Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,77.81999969482422,77.81999969482422,76.87999725341797,77.29199981689453,76.3477554321289,9800
2022-01-04,77.41000366210938,77.89299774169922,77.36000061035156,77.79000091552734,76.83964538574219,8100
2022-01-05,77.73999786376953,78.0199966430664,76.61000061035156,76.61000061035156,75.67407989501953,9600
2022-01-06,76.9000015258789,77.00499725341797,76.43000030517578,76.7699966430664,75.83211517333984,8100
2022-01-07,76.69000244140625,76.69000244140625,76.30999755859375,76.30999755859375,75.37773895263672,5000
2022-01-10,75.9000015258789,75.9800033569336,75.0999984741211,75.9800033569336,75.0517807006836,15600
2022-01-11,75.83999633789062,76.55000305175781,75.5739974975586,76.44999694824219,75.51602935791016,16900
2022-01-12,76.83000183105469,76.98999786376953,76.44499969482422,76.6500015258789,75.7244873046875,33600
2022-01-13,76.75,76.95899963378906,76.03700256347656,76.03700256347656,75.11888122558594,9000
2022-01-14,75.75599670410156,75.91999816894531,75.1500015258789,75.86000061035156,74.94403076171875,18100
2022-01-18,75.43000030517578,75.43000030517578,74.5199966430664,74.69000244140625,73.78815460205078,34000
2022-01-19,74.76000213623047,75.01000213623047,74.04000091552734,74.05999755859375,73.16576385498047,20800
2022-01-20,74.33499908447266,75.0,73.23500061035156,73.2699966430664,72.38529205322266,14900
2022-01-21,73.08000183105469,73.44200134277344,72.27100372314453,72.40299987792969,71.52876281738281,15400
2022-01-24,71.5999984741211,72.86000061035156,70.21600341796875,72.77999877929688,71.90120697021484,131300
2022-01-25,71.93000030517578,72.55999755859375,70.83000183105469,71.83000183105469,70.96268463134766,22100
2022-01-26,72.30999755859375,72.87100219726562,70.66999816894531,71.30999755859375,70.4489517211914,31100
2022-01-27,71.94599914550781,72.53399658203125,70.74700164794922,71.30000305175781,70.4390869140625,17400
2022-01-28,70.9800033569336,72.22000122070312,70.41100311279297,72.16999816894531,71.29857635498047,27600
2022-01-31,72.06999969482422,73.4000015258789,72.06999969482422,73.4000015258789,72.51373291015625,18300
2022-02-01,73.4000015258789,73.88400268554688,73.12799835205078,73.86000061035156,72.96817016601562,10100
2022-02-02,73.83000183105469,74.47000122070312,73.71600341796875,74.36000061035156,73.46212768554688,91300
2022-02-03,73.66000366210938,74.12000274658203,73.33000183105469,73.33000183105469,72.44456481933594,13800
2022-02-04,73.06400299072266,73.55999755859375,72.56999969482422,73.26000213623047,72.37542724609375,39500
2022-02-07,73.33399963378906,73.7040023803711,73.08999633789062,73.19000244140625,72.30626678466797,14300
2022-02-08,73.19000244140625,73.87000274658203,73.18000030517578,73.87000274658203,72.97805786132812,12300
2022-02-09,74.31999969482422,74.94000244140625,74.31999969482422,74.87999725341797,73.9758529663086,12200
2022-02-10,74.01000213623047,74.8290023803711,73.33000183105469,73.68000030517578,72.82437133789062,13000
2022-02-11,73.79000091552734,73.95999908447266,72.56999969482422,72.6500015258789,71.80635833740234,15400
2022-02-14,72.88999938964844,72.88999938964844,71.80000305175781,72.16999816894531,71.33191680908203,21200
2022-02-15,72.63999938964844,73.17900085449219,72.63999938964844,73.11000061035156,72.2610092163086,12300
2022-02-16,72.94999694824219,73.33000183105469,72.69000244140625,73.28500366210938,72.43396759033203,11000
2022-02-17,72.9000015258789,72.9000015258789,71.87999725341797,71.95999908447266,71.12435150146484,16500
2022-02-18,72.08000183105469,72.29000091552734,71.47000122070312,71.68000030517578,70.84761047363281,8600
2022-02-22,71.37000274658203,71.83999633789062,70.62300109863281,71.0199966430664,70.19525909423828,17000
2022-02-23,71.5199966430664,71.5199966430664,69.83999633789062,69.83999633789062,69.02898406982422,18500
2022-02-24,68.2699966430664,70.5199966430664,68.23999786376953,70.5199966430664,69.70108032226562,179700
